,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Seating_Capacity,Seats_Material,Type,Wheelbase
153,Maruti Suzuki,Dzire,Lxi,582613,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Petrol,1515.0,3995.0,1735.0,Sedan,4.0,16.3,17.297345971564003,22.0,26.160526315789475,860.0,5,5.0,Fabric,Manual,2450.0
154,Maruti Suzuki,Dzire,Vxi,673112,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Petrol,1515.0,3995.0,1735.0,Sedan,4.0,16.3,17.297345971564003,22.0,26.160526315789475,872.0,5,5.0,Fabric,Manual,2450.0
155,Maruti Suzuki,Dzire,Ldi,666622,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1515.0,3995.0,1735.0,Sedan,4.0,284.0,17.297345971564003,28.4,26.160526315789475,955.0,5,5.0,Fabric,Manual,2450.0
156,Maruti Suzuki,Dzire,Zxi,732113,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Petrol,1515.0,3995.0,1735.0,Sedan,4.0,16.3,17.297345971564003,22.0,26.160526315789475,882.0,5,5.0,Fabric,Manual,2450.0
157,Maruti Suzuki,Dzire,Vdi,757622,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1515.0,3995.0,1735.0,Sedan,4.0,28.4,17.297345971564003,28.4,26.160526315789475,967.0,5,5.0,Fabric,Manual,2450.0
158,Maruti Suzuki,Dzire,Vxi Amt,720112,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Petrol,1515.0,3995.0,1735.0,Sedan,4.0,16.3,17.297345971564003,22.0,26.160526315789475,872.0,4,5.0,Fabric,Automatic,2450.0
159,Maruti Suzuki,Dzire,Zdi Amt,863122,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1515.0,3995.0,1735.0,Sedan,4.0,28.4,17.297345971564003,28.4,26.160526315789475,978.0,5,5.0,Fabric,Automatic,2450.0
160,Maruti Suzuki,Dzire,Zdi,816622,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1515.0,3995.0,1735.0,Sedan,4.0,284.0,17.297345971564003,28.4,26.160526315789475,978.0,5,5.0,Fabric,Manual,2450.0
161,Maruti Suzuki,Dzire,Zxi Plus,821613,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Petrol,1515.0,3995.0,1735.0,Sedan,4.0,16.3,17.297345971564003,22.0,26.160526315789475,895.0,5,5.0,Fabric,Manual,2450.0
162,Maruti Suzuki,Dzire,Zxi At,779113,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Petrol,1515.0,3995.0,1735.0,Sedan,4.0,16.3,17.297345971564003,22.0,26.160526315789475,882.0,5,5.0,Fabric,Automatic,2450.0
163,Maruti Suzuki,Dzire,Zxi Plus,868613,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Petrol,1515.0,3995.0,1735.0,Sedan,4.0,16.3,17.297345971564003,22.0,26.160526315789475,990.0,5,5.0,Fabric,Automatic,2450.0
164,Maruti Suzuki,Dzire,Zdi Plus,906122,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1515.0,3995.0,1735.0,Sedan,4.0,284.0,17.297345971564003,28.4,26.160526315789475,895.0,5,5.0,Fabric,Manual,2450.0
165,Maruti Suzuki,Dzire,Vdi Amt,804622,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1515.0,3995.0,1735.0,Sedan,4.0,28.4,17.297345971564003,28.4,26.160526315789475,967.0,5,5.0,Fabric,Automatic,2450.0
166,Maruti Suzuki,Dzire,Zdi Plus,952622,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1515.0,3995.0,1735.0,Sedan,4.0,28.4,17.297345971564003,28.4,26.160526315789475,990.0,5,5.0,Fabric,Automatic,2450.0
167,Ford,Freestyle,1.5L Tdci,676400,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,40,Diesel,1570.0,3954.0,1737.0,Crossover,5.0,100.00115562403698,17.297345971564003,24.4,26.160526315789475,1062.0,5,5.0,Fabric,Manual,2490.0
168,Ford,Freestyle,1.5L Tdci,790900,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,40,Diesel,1570.0,3954.0,1737.0,Hatchback,5.0,100.00115562403698,17.297345971564003,24.4,26.160526315789475,1074.0,5,5.0,Fabric,Manual,2490.0
169,Ford,Freestyle,1.5L Tdci,836400,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,40,Diesel,1570.0,3954.0,1737.0,Hatchback,5.0,100.00115562403698,17.297345971564003,24.4,26.160526315789475,1080.0,5,5.0,Fabric,Manual,2490.0
170,Ford,Freestyle,1.2L Ti-Vct,591400,1194,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Petrol,1570.0,3954.0,1737.0,Hatchback,5.0,100.00115562403698,17.297345971564003,19.0,26.160526315789475,1026.0,5,5.0,Fabric,Manual,2490.0
171,Ford,Freestyle,1.2L Ti-Vct,721400,1194,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Petrol,1570.0,3954.0,1737.0,Hatchback,5.0,100.00115562403698,17.297345971564003,19.0,26.160526315789475,1038.0,5,5.0,Fabric,Manual,2490.0
172,Ford,Freestyle,1.2L Ti-Vct,756400,1194,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Petrol,1570.0,3954.0,1737.0,Hatchback,5.0,100.00115562403698,17.297345971564003,19.0,26.160526315789475,1044.0,5,5.0,Fabric,Manual,2490.0
173,Ford,Freestyle,1.2L Ti-Vct,681400,1194,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Petrol,1570.0,3954.0,1737.0,Crossover,5.0,100.00115562403698,17.297345971564003,19.0,26.160526315789475,1032.0,5,5.0,Fabric,Manual,2490.0
174,Ford,Freestyle,1.5L Tdci,745900,1498,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Diesel,1570.0,3954.0,1737.0,Crossover,5.0,100.00115562403698,17.297345971564003,24.4,26.160526315789475,1068.0,5,5.0,Fabric,Manual,2490.0
175,Volkswagen,Ameo,Trendline 1.5L,711500,1498,4.233826247689464,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,45,Diesel,1483.0,3995.0,1682.0,Sedan,4.0,15.3,21.66,21.66,26.160526315789475,1044.0,5,5.0,Fabric,Manual,2470.0
176,Volkswagen,Ameo,Comfortline 1.5L,810500,1498,4.233826247689464,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1483.0,3995.0,1682.0,Sedan,4.0,15.3,21.66,21.66,26.160526315789475,1044.0,5,5.0,Fabric,Manual,2470.0
177,Volkswagen,Ameo,Highline Plus,999900,1498,4.233826247689464,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,45,Diesel,1483.0,3995.0,1682.0,Sedan,4.0,15.3,21.73,21.73,26.160526315789475,1184.0,7,5.0,Fabric,Automatic,2470.0
178,Volkswagen,Ameo,Highline Plus,925500,1498,4.233826247689464,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,45,Diesel,1483.0,3995.0,1682.0,Sedan,4.0,15.3,21.66,21.66,26.160526315789475,1044.0,5,5.0,Fabric,Manual,2470.0
179,Volkswagen,Ameo,Trendline 1.0L,594000,999,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Petrol,1483.0,3995.0,1682.0,Sedan,4.0,100.00115562403698,17.297345971564003,19.0,26.160526315789475,1027.0,5,5.0,Fabric,Manual,2470.0
180,Volkswagen,Ameo,Comfortline 1.0L,665000,999,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Petrol,1483.0,3995.0,1682.0,Sedan,4.0,100.00115562403698,17.297345971564003,19.0,26.160526315789475,1039.0,5,5.0,Fabric,Manual,2470.0
181,Volkswagen,Ameo,Highline Plus,799900,999,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Petrol,1483.0,3995.0,1682.0,Sedan,4.0,100.00115562403698,17.297345971564003,19.0,26.160526315789475,1050.0,5,5.0,Fabric,Manual,2470.0
182,Volkswagen,Ameo,Gt Line,999900,1498,4.233826247689464,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,45,Diesel,1483.0,3995.0,1682.0,Sedan,4.0,15.3,21.73,21.73,26.160526315789475,1184.0,7,5.0,Fabric,Automatic,2470.0
183,Ford,Aspire,1.2 Ti-Vct,598500,1194,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,42,Petrol,1525.0,3995.0,1704.0,Sedan,4.0,100.00115562403698,17.297345971564003,20.4,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2490.0
